Bus,  V1,  p.u.,Base kV, V2, %V2/V1, V0, %V0/V1, Vresidual, %NEMA
"PMONTB",    5954.48,   0.93759,    11.00, 3.08269E-006, 5.177E-008, 2.65821E-009, 4.464E-011, 7.97245E-009, 6.481E-009
"DUMA7",    6011.12,   0.94651,    11.00, 3.11222E-006, 5.177E-008, 1.79599E-009, 2.988E-011, 5.38626E-009, 6.485E-009
"HAUS",    5999.03,    0.9446,    11.00, 3.10592E-006, 5.177E-008, 1.89077E-009, 3.152E-011, 5.67078E-009, 6.484E-009
"DUMA6",    5968.45,   0.93979,    11.00, 3.08997E-006, 5.177E-008, 2.47635E-009, 4.149E-011, 7.42605E-009, 6.482E-009
"DUMA13",    5945.37,   0.93615,    11.00, 3.07794E-006, 5.177E-008, 3.08398E-009, 5.187E-011, 9.25023E-009, 6.481E-009
"SSU_DUMA5_IM2",     5939.3,    0.9352,    11.00, 3.07478E-006, 5.177E-008, 3.09886E-009, 5.218E-011, 9.29423E-009, 6.48E-009
"PLNGI_B",    6015.06,   0.94713,    11.00, 3.11427E-006, 5.177E-008, 1.79229E-009, 2.98E-011, 5.37569E-009, 6.485E-009
"PLNGI_D",     6014.4,   0.94702,    11.00, 3.11393E-006, 5.177E-008, 1.79283E-009, 2.981E-011, 5.37699E-009, 6.485E-009
"PDTLITRAK",    5969.28,   0.93992,    11.00, 3.0904E-006, 5.177E-008, 1.82911E-009, 3.064E-011, 5.48555E-009, 6.482E-009
"DUMA12",    5948.26,   0.93661,    11.00, 3.07944E-006, 5.177E-008, 1.8486E-009, 3.108E-011, 5.54404E-009, 6.481E-009
"TMNGH4",    5931.98,   0.93404,    11.00, 3.07095E-006, 5.177E-008, 2.0535E-009, 3.462E-011, 6.15811E-009, 6.48E-009
"SSU_TMEGAH3_IR1",    5925.26,   0.93299,    11.00, 3.06744E-006, 5.177E-008, 2.17955E-009, 3.678E-011, 6.53653E-009, 6.479E-009
"TMNGH2",    5921.41,   0.93238,    11.00, 3.06544E-006, 5.177E-008, 2.26216E-009, 3.82E-011, 6.78427E-009, 6.479E-009
"SPRK9",    5925.19,   0.93298,    11.00, 3.06742E-006, 5.177E-008, 1.88134E-009, 3.175E-011, 5.64261E-009, 6.48E-009
"BOMBA",    5920.85,   0.93229,    11.00, 3.06516E-006, 5.177E-008, 1.92856E-009, 3.257E-011, 5.78319E-009, 6.479E-009
"SPRK8",       5910,   0.93058,    11.00, 3.0595E-006, 5.177E-008, 2.08699E-009, 3.531E-011, 6.25898E-009, 6.479E-009
"SSU_UPTWRES_IM2",    6007.52,   0.94594,    11.00, 3.11034E-006, 5.177E-008, 1.86508E-009, 3.105E-011, 5.59306E-009, 6.485E-009
"MAYBANK",    5999.34,   0.94465,    11.00, 3.10608E-006, 5.177E-008, 1.87625E-009, 3.127E-011, 5.62665E-009, 6.484E-009
"DUMA8",    5998.06,   0.94445,    11.00, 3.10541E-006, 5.177E-008, 1.89547E-009, 3.16E-011, 5.68445E-009, 6.484E-009
"SSU_DSARCNTR_IR1",    6019.47,   0.94782,    11.00, 3.11657E-006, 5.177E-008, 1.78958E-009, 2.973E-011, 5.36758E-009, 6.485E-009
"DUMA9",    5969.78,      0.94,    11.00, 3.09066E-006, 5.177E-008, 1.82521E-009, 3.057E-011, 5.47379E-009, 6.482E-009
"DUMA1",    5948.87,    0.9367,    11.00, 3.07976E-006, 5.177E-008, 1.84416E-009, 3.1E-011, 5.53049E-009, 6.481E-009
"ELITE",    5941.41,   0.93553,    11.00, 3.07587E-006, 5.177E-008, 1.85151E-009, 3.116E-011, 5.5529E-009, 6.48E-009
"DUMA10",    5999.05,   0.94461,    11.00, 3.10594E-006, 5.177E-008, 1.80696E-009, 3.012E-011, 5.41912E-009, 6.484E-009
"BALAIPOLIS",    5998.82,   0.94457,    11.00, 3.10582E-006, 5.177E-008, 1.80729E-009, 3.013E-011, 5.4204E-009, 6.484E-009
"PPU_DUMA_VCB1",          0,         0,    33.00,          0,        0,          0,        0,          0,        0
